type,policy_name,target_url,target_dt,snapshot_dt,snapshot_url,word_count
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2017-02-12,2017-02-02T16:42:08Z,http://web.archive.org/web/20170202164208/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2017-03-12,2017-01-17T11:23:26Z,http://web.archive.org/web/20170117112326/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2017-03-12,2017-02-02T16:42:08Z,http://web.archive.org/web/20170202164208/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2017-04-12,2017-01-17T11:23:26Z,http://web.archive.org/web/20170117112326/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2017-04-12,2017-02-02T16:42:08Z,http://web.archive.org/web/20170202164208/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2017-05-12,2017-01-17T11:23:26Z,http://web.archive.org/web/20170117112326/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2017-05-12,2017-02-02T16:42:08Z,http://web.archive.org/web/20170202164208/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2017-06-12,2017-01-17T11:23:26Z,http://web.archive.org/web/20170117112326/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2017-06-12,2017-02-02T16:42:08Z,http://web.archive.org/web/20170202164208/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2017-07-12,2017-01-17T11:23:26Z,http://web.archive.org/web/20170117112326/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2017-07-12,2017-02-02T16:42:08Z,http://web.archive.org/web/20170202164208/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2017-08-12,2017-01-17T11:23:26Z,http://web.archive.org/web/20170117112326/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2017-08-12,2017-02-02T16:42:08Z,http://web.archive.org/web/20170202164208/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2017-09-12,2017-01-17T11:23:26Z,http://web.archive.org/web/20170117112326/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2017-09-12,2017-02-02T16:42:08Z,http://web.archive.org/web/20170202164208/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2017-10-12,2017-01-17T11:23:26Z,http://web.archive.org/web/20170117112326/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2017-10-12,2017-02-02T16:42:08Z,http://web.archive.org/web/20170202164208/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2017-11-12,2017-01-17T11:23:26Z,http://web.archive.org/web/20170117112326/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2017-11-12,2017-02-02T16:42:08Z,http://web.archive.org/web/20170202164208/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2017-12-12,2017-01-17T11:23:26Z,http://web.archive.org/web/20170117112326/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2017-12-12,2017-02-02T16:42:08Z,http://web.archive.org/web/20170202164208/https://www.spotify.com/us/legal/copyright-policy/,199
