type,policy_name,target_url,target_dt,snapshot_dt,snapshot_url,word_count
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2019-09-01,2020-05-19T01:39:56Z,http://web.archive.org/web/20200519013956/https://policies.tinder.com/terms/intl/en,5433
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2019-10-01,2020-05-19T01:39:56Z,http://web.archive.org/web/20200519013956/https://policies.tinder.com/terms/intl/en,5433
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2019-11-01,2020-05-19T01:39:56Z,http://web.archive.org/web/20200519013956/https://policies.tinder.com/terms/intl/en,5433
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2019-12-01,2020-05-19T01:39:56Z,http://web.archive.org/web/20200519013956/https://policies.tinder.com/terms/intl/en,5433
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2020-01-01,2020-05-19T01:39:56Z,http://web.archive.org/web/20200519013956/https://policies.tinder.com/terms/intl/en,5433
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2020-02-01,2020-05-19T01:39:56Z,http://web.archive.org/web/20200519013956/https://policies.tinder.com/terms/intl/en,5433
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2020-03-01,2020-05-19T01:39:56Z,http://web.archive.org/web/20200519013956/https://policies.tinder.com/terms/intl/en,5433
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2020-04-01,2020-05-19T01:39:56Z,http://web.archive.org/web/20200519013956/https://policies.tinder.com/terms/intl/en,5433
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2020-05-01,2020-05-19T01:39:56Z,http://web.archive.org/web/20200519013956/https://policies.tinder.com/terms/intl/en,5433
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2020-06-01,2020-05-19T01:39:56Z,http://web.archive.org/web/20200519013956/https://policies.tinder.com/terms/intl/en,5433
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2020-07-01,2020-05-19T01:39:56Z,http://web.archive.org/web/20200519013956/https://policies.tinder.com/terms/intl/en,5433
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2020-08-01,2020-05-19T01:39:56Z,http://web.archive.org/web/20200519013956/https://policies.tinder.com/terms/intl/en,5433
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2020-09-01,2020-05-19T01:39:56Z,http://web.archive.org/web/20200519013956/https://policies.tinder.com/terms/intl/en,5433
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2020-10-01,2020-05-19T01:39:56Z,http://web.archive.org/web/20200519013956/https://policies.tinder.com/terms/intl/en,5433
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2020-11-01,2020-05-19T01:39:56Z,http://web.archive.org/web/20200519013956/https://policies.tinder.com/terms/intl/en,5433
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2020-12-01,2020-05-19T01:39:56Z,http://web.archive.org/web/20200519013956/https://policies.tinder.com/terms/intl/en,5433
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2021-01-01,2021-01-18T17:12:27Z,http://web.archive.org/web/20210118171227/https://policies.tinder.com/terms/intl/en,5516
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2021-02-01,2021-01-18T17:12:27Z,http://web.archive.org/web/20210118171227/https://policies.tinder.com/terms/intl/en,5516
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2021-03-01,2021-01-18T17:12:27Z,http://web.archive.org/web/20210118171227/https://policies.tinder.com/terms/intl/en,5516
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2021-04-01,2021-01-18T17:12:27Z,http://web.archive.org/web/20210118171227/https://policies.tinder.com/terms/intl/en,5516
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2021-05-01,2021-01-18T17:12:27Z,http://web.archive.org/web/20210118171227/https://policies.tinder.com/terms/intl/en,5516
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2021-06-01,2021-01-18T17:12:27Z,http://web.archive.org/web/20210118171227/https://policies.tinder.com/terms/intl/en,5516
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2021-07-01,2021-01-18T17:12:27Z,http://web.archive.org/web/20210118171227/https://policies.tinder.com/terms/intl/en,5516
primary,Terms of Use,https://policies.tinder.com/terms/intl/en,2021-08-01,2021-01-18T17:12:27Z,http://web.archive.org/web/20210118171227/https://policies.tinder.com/terms/intl/en,5516
