para,word
1,about
2,blog
3,contact
4,privacy
5,terms
6,tinder
6,2013
7,tinder
7,terms
7,of
7,service
8,last
8,updated
8,march
8,26
8,2013
9,please
9,read
9,this
9,document
9,carefully
10,tinder
10,inc
10,tinder
10,co
10,we
10,or
10,us
10,operates
10,the
10,tinder
10,mobile
10,app
10,and
10,related
10,website
10,tinder
10,by
10,using
10,tinder
10,in
10,any
10,way
10,you
10,accept
10,these
10,terms
10,of
10,service
10,agreement
10,if
10,you
10,do
10,not
10,wish
10,to
10,be
10,bound
10,by
10,this
10,agreement
10,do
10,not
10,use
10,tinder
11,contents
12,who
12,may
12,use
12,tinder
13,license
13,to
13,use
13,tinder
14,privacy
15,registration
16,term
16,and
16,termination
16,account
16,deletion
17,disclaimers
17,limitation
17,of
17,liability
18,code
18,of
18,conduct
18,prohibited
18,activities
19,content
19,restrictions
20,licenses
20,granted
20,by
20,you
21,your
21,representations
21,and
21,warranties
22,indemnification
23,third
23,party
23,copyrights
23,and
23,other
23,rights
24,general
24,provisions
26,who
26,may
26,use
26,tinder
27,you
27,must
27,be
27,at
27,least
27,13
27,years
27,old
27,to
27,use
27,tinder
27,use
27,is
27,void
27,where
27,prohibited
27,by
27,using
27,tinder
27,you
27,represent
27,and
27,warrant
27,that
27,you
27,have
27,the
27,right
27,authority
27,and
27,capacity
27,to
27,enter
27,into
27,this
27,agreement
27,and
27,to
27,abide
27,by
27,all
27,of
27,the
27,terms
27,and
27,conditions
27,of
27,this
27,agreement
27,if
27,you
27,use
27,tinder
27,you
27,represent
27,and
27,warrant
27,that
27,you
27,have
27,never
27,been
27,convicted
27,of
27,a
27,felony
27,and
27,that
27,you
27,are
27,not
27,required
27,to
27,register
27,as
27,a
27,sex
27,offender
27,with
27,any
27,government
27,entity
28,license
28,to
28,use
28,tinder
29,tinder
29,co
29,grants
29,you
29,a
29,limited
29,non
29,exclusive
29,license
29,to
29,access
29,and
29,use
29,tinder
29,for
29,your
29,own
29,personal
29,non
29,commercial
29,purposes
29,this
29,license
29,is
29,personal
29,to
29,you
29,and
29,may
29,not
29,be
29,assigned
29,or
29,sublicensed
29,to
29,anyone
29,else
30,except
30,as
30,expressly
30,permitted
30,by
30,tinder
30,co
30,in
30,writing
30,you
30,will
30,not
30,reproduce
30,redistribute
30,sell
30,create
30,derivative
30,works
30,from
30,decompile
30,reverse
30,engineer
30,or
30,disassemble
