para,word
1,platform
1,policy
1,1
1,build
1,a
1,quality
1,product2
1,give
1,people
1,control3
1,protect
1,data4
1,encourage
1,proper
1,use5
1,follow
1,the
1,law6
1,tech
1,providers7
1,things
1,you
1,should
1,know
1,if
1,you
1,use
1,these
1,features
1,follow
1,these
1,additional
1,policies
1,8
1,login9
1,ads10
1,games11
1,payments12
1,app
1,center13
1,open
1,graph14
1,social
1,plugins15
1,marketing
1,api16
1,pages
1,api17
1,messenger
1,platform18
1,account
1,kit19
1,live
1,api20
1,profile
1,expression
1,kit21
1,camera
1,platform22
1,crowdtangle
1,api23
1,jobs
1,platform24
1,psid
1,api25
1,marketplace
1,platform
1,definitions
1,last
1,updated
1,october
1,14
1,2019
2,facebook
2,platform
2,policy
3,1
3,build
3,a
3,quality
3,product
4,develop
4,your
4,app
4,with
4,your
4,personal
4,account
4,do
4,not
4,create
4,a
4,fake
4,account
4,to
4,manage
4,your
4,app
4,if
4,applicable
4,ensure
4,that
4,your
4,business
4,manager
4,account
4,is
4,up
4,to
4,date
4,and
4,accurate
5,build
5,an
5,app
5,that
5,is
5,stable
5,and
5,easily
5,navigable
5,be
5,sure
5,your
5,app
5,insights
5,reflect
5,a
5,positive
5,experience
6,ensure
6,that
6,your
6,app’s
6,content
6,including
6,ads
6,and
6,user
6,generated
6,content
6,meets
6,our
6,community
6,standards
7,follow
7,our
7,advertising
7,policies
7,for
7,your
7,app
7,name
7,icons
7,and
7,description
8,keep
8,your
8,app
8,or
8,bot’s
8,description
8,and
8,categorization
8,up
8,to
8,date
9,don’t
9,include
9,promotional
9,content
9,in
9,your
9,app’s
9,icon
9,ex
9,don’t
9,overlay
9,your
9,icon
9,image
9,with
9,new
9,sale
9,update
9,or
9,any
9,type
9,of
9,notification
9,jewel
10,don’t
10,confuse
10,deceive
10,defraud
10,mislead
10,spam
10,or
10,surprise
10,anyone
11,keep
11,your
11,app’s
11,negative
11,feedback
11,below
11,our
11,thresholds
12,follow
12,any
12,instructions
12,we
12,include
12,in
12,our
12,technical
12,documentation
13,apps
13,with
13,minimal
13,utility
13,that
13,provide
13,predictions
13,assessments
13,or
13,similar
13,outputs
13,to
13,the
13,user
13,may
13,not
13,be
13,allowed
13,on
13,platform
13,for
13,example
13,apps
13,that
13,provide
13,or
13,claim
13,to
13,provide
13,users
13,with
13,assessments
13,of
13,personality
13,personal
13,attributes
13,character
13,traits
13,behavioral
13,tendencies
13,or
13,whose
13,core
13,functionality
13,otherwise
13,involves
13,making
13,predictions
13,about
13,who
13,the
13,user
13,is
13,may
13,not
13,be
13,allowed
14,2
14,give
14,people
14,control
15,obtain
15,consent
15,from
15,people
15,before
15,publishing
15,content
15,on
15,their
15,behalf
16,use
16,publishing
16,permissions
16,to
16,help
16,people
16,share
16,on
16,facebook
16,not
16,to
16,send
16,people
16,messages
16,from
16,your
16,app
17,don’t
17,prefill
17,any
17,content
17,in
17,captions
17,comments
17,messages
17,or
17,the
17,user
17,message
17,parameter
17,of
17,posts
17,unless
17,a
17,it
17,is
17,a
17,single
17,hashtag
17,in
17,a
17,post
17,shared
17,through
17,our
17,share
17,dialog
17,but
17,not
17,via
17,our
17,apis
17,b
17,it
17,was
17,created
17,by
17,the
17,person
17,using
17,your
17,app
17,or
17,c
17,it
17,was
17,created
17,by
17,a
17,business
17,whose
17,employees
17,use
17,your
17,app
17,to
17,administer
17,the
17,business’s
